case_id;activity;timestamp;resource;currency_pair;option_type;booking_system;client_type;trading_strategy;strike_price;premium;notional_amount;delta;gamma;vega;theta;risk_score;limit_usage
Case_1268;Strategy Validation;2024-11-17 04:56:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Trade Allocation;2024-11-17 09:18:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Trade Transparency Assessment;2024-11-17 09:53:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Collateral Management;2024-11-17 10:18:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Best Execution Validation;2024-11-17 10:30:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Credit Check;2024-11-17 10:49:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1268;Regulatory Reporting Generation;2024-11-17 16:06:10.515279;Hedge Desk C;USD/CHF;Risk Reversal;Summit;Asset Manager;Vol Surface Trading;;;;;;;;;
Case_1269;Trade Initiated;2024-11-06 19:18:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Premium Calculation;2024-11-06 19:54:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Market Data Validation;2024-11-06 19:57:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Quote Provided;2024-11-06 20:13:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Volatility Surface Analysis;2024-11-06 21:08:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Greeks Calculation;2024-11-06 21:33:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;1.0;0.138;10049.82;-536.33;;
Case_1269;Quote Requested;2024-11-06 21:42:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Validation;2024-11-06 22:03:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Credit Check;2024-11-06 23:30:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Confirmation;2024-11-06 23:51:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Execution;2024-11-07 00:48:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;0.9395;0.0208;20020172.0;;;;;;
Case_1269;Initial Margin Calculation;2024-11-07 01:22:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Settlement Instructions;2024-11-07 01:26:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Position Reconciliation;2024-11-07 01:57:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Strategy Validation;2024-11-07 02:32:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Collateral Management;2024-11-07 02:54:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Matching;2024-11-07 04:05:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Risk Assessment;2024-11-07 04:08:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;3.03;11%
Case_1269;Exercise Decision;2024-11-07 07:58:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Allocation;2024-11-07 08:48:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Trade Reconciliation;2024-11-07 09:14:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Final Settlement;2024-11-07 11:03:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_1269;Premium Settlement;2024-11-07 12:06:10.515279;Options Desk A;USD/JPY;Strangle;Calypso;Bank;Delta Hedge;;;;;;;;;
Case_127;Trade Initiated;2024-11-06 19:18:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Market Data Validation;2024-11-06 19:42:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Premium Calculation;2024-11-06 20:24:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Volatility Surface Analysis;2024-11-06 21:10:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Trade Matching;2024-11-06 22:55:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Quote Requested;2024-11-06 23:18:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Trade Allocation;2024-11-06 23:30:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Quote Provided;2024-11-07 00:03:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Position Reconciliation;2024-11-07 00:03:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Trade Execution;2024-11-07 00:06:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;1.0109;0.0432;34109731.0;;;;;;
Case_127;Trade Reconciliation;2024-11-07 00:26:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Trade Validation;2024-11-07 00:59:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Collateral Management;2024-11-07 01:18:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Trade Confirmation;2024-11-07 02:38:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Premium Settlement;2024-11-07 03:24:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Risk Assessment;2024-11-07 03:28:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;3.55;60%
Case_127;Initial Margin Calculation;2024-11-07 04:11:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Strategy Validation;2024-11-07 05:10:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Settlement Instructions;2024-11-07 05:13:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Greeks Calculation;2024-11-07 05:42:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;-0.79;0.148;23665.66;-333.68;;
Case_127;Credit Check;2024-11-07 06:18:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Final Settlement;2024-11-07 09:39:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_127;Exercise Decision;2024-11-07 10:38:10.401533;Options Desk A;GBP/USD;Vanilla Put;Murex;Corporate;Delta Hedge;;;;;;;;;
Case_1270;Trade Initiated;2024-11-14 19:18:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Volatility Surface Analysis;2024-11-14 19:38:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Market Data Validation;2024-11-14 19:57:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Premium Calculation;2024-11-14 20:06:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Execution;2024-11-14 20:48:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;1.017;0.0462;20992986.0;;;;;;
Case_1270;Quote Requested;2024-11-14 21:58:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Settlement Instructions;2024-11-14 22:06:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Allocation;2024-11-14 22:33:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Quote Provided;2024-11-14 22:48:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Greeks Calculation;2024-11-14 23:18:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;-0.99;0.036;18276.79;-483.6;;
Case_1270;Strategy Validation;2024-11-15 00:59:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Validation;2024-11-15 01:28:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Matching;2024-11-15 01:42:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Collateral Management;2024-11-15 02:57:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Credit Check;2024-11-15 03:02:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Initial Margin Calculation;2024-11-15 03:51:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Exercise Decision;2024-11-15 05:38:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Confirmation;2024-11-15 06:03:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Trade Reconciliation;2024-11-15 06:40:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Risk Assessment;2024-11-15 08:08:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;3.52;47%
Case_1270;Final Settlement;2024-11-15 08:57:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Premium Settlement;2024-11-15 10:36:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1270;Position Reconciliation;2024-11-15 12:05:10.515279;Hedge Desk C;EUR/GBP;Straddle;Summit;Corporate;Gamma Scalping;;;;;;;;;
Case_1271;Trade Initiated;2024-11-08 19:18:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Market Data Validation;2024-11-08 20:09:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Execution;2024-11-08 20:36:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;0.9645;0.0464;38326396.0;;;;;;
Case_1271;Premium Calculation;2024-11-08 20:48:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Volatility Surface Analysis;2024-11-08 21:10:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Quote Provided;2024-11-08 21:48:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Reconciliation;2024-11-08 21:58:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Quote Requested;2024-11-08 22:18:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Greeks Calculation;2024-11-08 23:02:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;-0.92;0.082;28094.5;-419.25;;
Case_1271;Exercise Decision;2024-11-08 23:09:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Initial Margin Calculation;2024-11-08 23:16:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Matching;2024-11-09 00:18:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Transparency Assessment;2024-11-09 00:54:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Transaction Reporting Check;2024-11-09 01:45:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Confirmation;2024-11-09 01:48:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Final Settlement;2024-11-09 01:50:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Credit Check;2024-11-09 01:54:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Strategy Validation;2024-11-09 04:50:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Allocation;2024-11-09 06:30:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Best Execution Validation;2024-11-09 06:33:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Settlement Instructions;2024-11-09 07:06:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Position Reconciliation;2024-11-09 07:39:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Trade Validation;2024-11-09 10:36:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Surface Construction;2024-11-09 11:15:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Risk Assessment;2024-11-09 11:38:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;2.9;58%
Case_1271;Skew Calibration;2024-11-09 11:38:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Premium Settlement;2024-11-09 12:10:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Collateral Management;2024-11-09 19:03:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Regulatory Reporting Generation;2024-11-09 19:34:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Market Making Spread Calculation;2024-11-09 19:48:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1271;Volatility Smile Analysis;2024-11-09 22:18:10.515279;Market Maker B;GBP/USD;Risk Reversal;Summit;Hedge Fund;Delta Hedge;;;;;;;;;
Case_1272;Trade Initiated;2024-11-16 19:18:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Market Data Validation;2024-11-16 19:31:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Volatility Surface Analysis;2024-11-16 20:42:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Quote Requested;2024-11-16 20:46:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Premium Calculation;2024-11-16 21:15:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Validation;2024-11-16 22:34:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Quote Provided;2024-11-16 22:43:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Collateral Management;2024-11-16 22:48:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Execution;2024-11-16 23:42:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;1.042;0.0474;12394597.0;;;;;;
Case_1272;Final Settlement;2024-11-16 23:44:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Transparency Assessment;2024-11-16 23:53:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Strategy Validation;2024-11-17 00:07:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Allocation;2024-11-17 00:18:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Greeks Calculation;2024-11-17 01:38:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;0.97;0.051;36893.42;-191.64;;
Case_1272;Settlement Instructions;2024-11-17 02:03:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Exercise Decision;2024-11-17 02:14:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Confirmation;2024-11-17 02:49:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Credit Check;2024-11-17 02:53:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Risk Assessment;2024-11-17 03:03:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;3.94;18%
Case_1272;Best Execution Validation;2024-11-17 04:06:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Premium Settlement;2024-11-17 04:22:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Matching;2024-11-17 07:01:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Trade Reconciliation;2024-11-17 08:08:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Initial Margin Calculation;2024-11-17 09:24:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Transaction Reporting Check;2024-11-17 13:42:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Position Reconciliation;2024-11-17 15:36:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1272;Regulatory Reporting Generation;2024-11-17 18:42:10.515279;Hedge Desk C;EUR/GBP;Vanilla Call;Summit;Asset Manager;Gamma Scalping;;;;;;;;;
Case_1273;Trade Initiated;2024-10-20 19:18:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Market Data Validation;2024-10-20 20:02:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Volatility Surface Analysis;2024-10-20 20:56:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Premium Calculation;2024-10-20 21:15:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Quote Provided;2024-10-20 21:23:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Quote Requested;2024-10-20 21:26:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Risk Assessment;2024-10-20 21:42:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;1.58;86%
Case_1273;Greeks Calculation;2024-10-20 21:52:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;0.19;0.098;15266.53;-102.63;;
Case_1273;Trade Confirmation;2024-10-20 22:18:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Collateral Management;2024-10-20 22:20:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Trade Execution;2024-10-20 22:48:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;0.9039;0.0275;48393360.0;;;;;;
Case_1273;Exercise Decision;2024-10-20 22:58:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Settlement Instructions;2024-10-20 23:12:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Trade Reconciliation;2024-10-21 00:48:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Strategy Validation;2024-10-21 00:56:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Credit Check;2024-10-21 01:18:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Trade Allocation;2024-10-21 01:29:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Position Reconciliation;2024-10-21 02:16:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Premium Settlement;2024-10-21 02:48:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Initial Margin Calculation;2024-10-21 04:08:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Final Settlement;2024-10-21 04:24:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Trade Matching;2024-10-21 08:37:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1273;Trade Validation;2024-10-21 09:26:10.516243;Hedge Desk C;AUD/USD;Strangle;Internal;Bank;Vol Surface Trading;;;;;;;;;
Case_1274;Trade Initiated;2024-10-29 19:18:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Market Data Validation;2024-10-29 19:47:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Quote Provided;2024-10-29 20:48:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Volatility Surface Analysis;2024-10-29 21:18:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Quote Requested;2024-10-29 21:26:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Premium Calculation;2024-10-29 21:27:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Collateral Management;2024-10-29 22:03:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
Case_1274;Trade Execution;2024-10-29 22:06:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;1.0303;0.0412;40038046.0;;;;;;
Case_1274;Credit Check;2024-10-29 22:25:10.516243;Client Desk D;EUR/USD;Straddle;Internal;Hedge Fund;Vega Trading;;;;;;;;;
